#,Patient Code,PAT id(SSAM),Accession,Name,Species-group,Species,Group,Subtype,Country,Sampling Year,HXB2/MAC239 start,HXB2/MAC239 stop,Sequence Length,Organism
3038,QA252,29926,EU693153,QA252_1725M_Gma_F,PLV,HIV-1,M,A,KENYA,1998,850,1434,576,HIV-1
3039,QA252,29926,EU693154,QA252_1725M_Gma_C2,PLV,HIV-1,M,A,KENYA,1998,851,1434,574,HIV-1
3040,QA252,29926,EU693155,QA252_1725M_Gma_D2,PLV,HIV-1,M,A,KENYA,1998,851,1434,575,HIV-1
3041,QA252,29926,EU693156,QA252_1725M_Gma_E2,PLV,HIV-1,M,A,KENYA,1998,850,1434,576,HIV-1
3042,QA638,29922,EU693163,QA638_227M_Gma_A,PLV,HIV-1,M,A,KENYA,1994,850,1434,582,HIV-1
3043,QA638,29922,EU693164,QA638_2238M_Gma_B,PLV,HIV-1,M,A,KENYA,1999,850,1434,582,HIV-1
3044,QC858,29919,EU693171,QC858_101M_Gma_A,PLV,HIV-1,M,A,KENYA,1997,850,1434,582,HIV-1
3045,QC858,29919,EU693172,QC858_101M_Gma_B,PLV,HIV-1,M,A,KENYA,1997,850,1434,582,HIV-1
3046,QC858,29919,EU693173,QC858_101M_Gma_C,PLV,HIV-1,M,A,KENYA,1997,850,1434,582,HIV-1
3047,QC858,29919,EU693174,QC858_101M_Gma_D,PLV,HIV-1,M,A,KENYA,1997,850,1434,582,HIV-1
3048,QC858,29919,EU693175,QC858_101M_Gma_E,PLV,HIV-1,M,A,KENYA,1997,850,1434,582,HIV-1
3049,QC858,29919,EU693176,QC858_101M_Gma_F,PLV,HIV-1,M,A,KENYA,1997,850,1434,582,HIV-1
3050,QC858,29919,EU693177,QC858_341M_Gma_B,PLV,HIV-1,M,A,KENYA,1998,850,1434,582,HIV-1
3051,QC858,29919,EU693178,QC858_341M_Gma_C,PLV,HIV-1,M,A,KENYA,1998,850,1434,582,HIV-1
3052,QC858,29919,EU693179,QC858_440M_Gma_E,PLV,HIV-1,M,A,KENYA,1998,850,1434,582,HIV-1
3053,QC858,29919,EU693180,QC858_440M_Gma_I,PLV,HIV-1,M,A,KENYA,1998,850,1434,582,HIV-1
3054,QC858,29919,EU693181,QC858_440M_Gma_G,PLV,HIV-1,M,A,KENYA,1998,850,1434,582,HIV-1
3055,QC858,29919,EU693182,QC858_440M_Gma_H,PLV,HIV-1,M,A,KENYA,1998,850,1434,582,HIV-1
3056,QC858,29919,EU693183,QC858_440M_Gma_D,PLV,HIV-1,M,A,KENYA,1998,850,1434,582,HIV-1
3057,QC858,29919,EU693184,QC858_440M_Gma_A,PLV,HIV-1,M,A,KENYA,1998,850,1434,582,HIV-1
3058,QC858,29919,EU693185,QC858_440M_Gma_B,PLV,HIV-1,M,A,KENYA,1998,850,1434,582,HIV-1
3059,QC858,29919,EU693186,QC858_440M_Gma_C,PLV,HIV-1,M,A,KENYA,1998,850,1434,582,HIV-1
3060,QC858,29919,EU693187,QC858_914M_Gma_H,PLV,HIV-1,M,A,KENYA,1999,850,1434,582,HIV-1
3061,QC858,29919,EU693188,QC858_914M_Gma_D,PLV,HIV-1,M,A,KENYA,1999,850,1434,582,HIV-1
3062,QC858,29919,EU693189,QC858_914M_Gma_G,PLV,HIV-1,M,A,KENYA,1999,850,1434,582,HIV-1
3063,QC858,29919,EU693190,QC858_914M_Gma_E,PLV,HIV-1,M,A,KENYA,1999,850,1434,576,HIV-1
3064,QC858,29919,EU693191,QC858_914M_Gma_F,PLV,HIV-1,M,A,KENYA,1999,850,1434,582,HIV-1
3065,QC858,29919,EU693192,QC858_914M_Gma_A,PLV,HIV-1,M,A,KENYA,1999,850,1434,582,HIV-1
3066,QC858,29919,EU693193,QC858_914M_Gma_B,PLV,HIV-1,M,A,KENYA,1999,850,1434,582,HIV-1
3067,QC858,29919,EU693194,QC858_914M_Gma_C,PLV,HIV-1,M,A,KENYA,1999,850,1434,582,HIV-1
3068,QC858,29919,EU693195,QC858_1265M_Gma_A,PLV,HIV-1,M,A,KENYA,2000,850,1434,582,HIV-1
3069,QC858,29919,EU693196,QC858_1265M_Gma_B,PLV,HIV-1,M,A,KENYA,2000,850,1434,582,HIV-1
3070,QC858,29919,EU693197,QC858_1265M_Gma_C,PLV,HIV-1,M,A,KENYA,2000,850,1434,582,HIV-1
3071,QC858,29919,EU693198,QC858_1265M_Gma_D,PLV,HIV-1,M,A,KENYA,2000,850,1434,582,HIV-1
3072,QC858,29919,EU693199,QC858_1265M_Gma_E,PLV,HIV-1,M,A,KENYA,2000,850,1434,582,HIV-1
3073,QC858,29919,EU693200,QC858_1265M_Gma_F,PLV,HIV-1,M,A,KENYA,2000,850,1434,581,HIV-1
3074,QC888,29921,EU693201,QC888_196M_Gma_A,PLV,HIV-1,M,A,KENYA,1997,850,1434,582,HIV-1
3075,QC888,29921,EU693202,QC888_1175M_Gma_B,PLV,HIV-1,M,A,KENYA,2000,850,1434,582,HIV-1
3076,QD370,29923,EU693203,QD370_42M_Gma_A,PLV,HIV-1,M,A,KENYA,1998,850,1434,582,HIV-1
3077,QD370,29923,EU693204,QD370_1247M_Gma_C,PLV,HIV-1,M,A,KENYA,2001,850,1434,582,HIV-1
3078,QD408,29915,EU693205,QD408_258M_Gma_A,PLV,HIV-1,M,A,KENYA,2000,850,1437,582,HIV-1
3079,QD408,29915,EU693206,QD408_644M_Gma_B,PLV,HIV-1,M,A,KENYA,2001,850,1421,569,HIV-1
3080,,,FJ153943,N53,PLV,HIV-1,M,A,ESTONIA,2005,2245,2534,290,HIV-1
3081,,,FJ154003,N06,PLV,HIV-1,M,A,ESTONIA,2005,2245,2534,290,HIV-1
3082,,,FJ154007,U58,PLV,HIV-1,M,A,ESTONIA,2005,2245,2534,290,HIV-1
3083,,,FJ154008,U52,PLV,HIV-1,M,A,ESTONIA,2006,2245,2534,290,HIV-1
3084,,,FJ154009,U40,PLV,HIV-1,M,A,ESTONIA,2006,2245,2534,290,HIV-1
3085,,,FJ154010,U37,PLV,HIV-1,M,A,ESTONIA,2006,2245,2534,290,HIV-1
3086,,,FJ154011,U95,PLV,HIV-1,M,A,ESTONIA,2006,2245,2534,290,HIV-1
3087,,,FJ154015,N32,PLV,HIV-1,M,A,ESTONIA,2006,2245,2534,290,HIV-1
3088,,,FJ154016,N38,PLV,HIV-1,M,A,ESTONIA,2006,2245,2534,290,HIV-1
3089,,,FJ154017,N31,PLV,HIV-1,M,A,ESTONIA,2005,2245,2534,290,HIV-1
3090,SP014,77655,FJ234063,05_RU_SP014,PLV,HIV-1,M,A,RUSSIAN FEDERATION,2005,8881,9130,251,HIV-1
3091,SP015,77563,FJ234064,05_RU_SP015,PLV,HIV-1,M,A,RUSSIAN FEDERATION,2005,8881,9130,251,HIV-1
3092,SP016,77561,FJ234065,05_RU_SP016,PLV,HIV-1,M,A,RUSSIAN FEDERATION,2005,8881,9130,251,HIV-1
3093,SP023,77636,FJ234066,05_RU_SP023,PLV,HIV-1,M,A,RUSSIAN FEDERATION,2005,8881,9130,251,HIV-1
3094,SP024,77527,FJ234067,05_RU_SP024,PLV,HIV-1,M,A,RUSSIAN FEDERATION,2005,8881,9130,251,HIV-1
3095,SP027,77657,FJ234068,05_RU_SP027,PLV,HIV-1,M,A,RUSSIAN FEDERATION,2005,8881,9130,251,HIV-1
3096,SP037,77671,FJ234069,05_RU_SP037,PLV,HIV-1,M,A,RUSSIAN FEDERATION,2005,8881,9130,251,HIV-1
3097,SP047,77625,FJ234070,05_RU_SP047,PLV,HIV-1,M,A,RUSSIAN FEDERATION,2005,8881,9130,251,HIV-1
3098,SP053,77615,FJ234071,05_RU_SP053,PLV,HIV-1,M,A,RUSSIAN FEDERATION,2005,8881,9130,251,HIV-1
3099,SP056,77492,FJ234072,05_RU_SP056,PLV,HIV-1,M,A,RUSSIAN FEDERATION,2005,8881,9130,251,HIV-1
3100,SP060,77673,FJ234073,05_RU_SP060,PLV,HIV-1,M,A,RUSSIAN FEDERATION,2005,8881,9130,251,HIV-1
3101,SP071,77551,FJ234074,06_RU_SP071,PLV,HIV-1,M,A,RUSSIAN FEDERATION,2006,8881,9130,251,HIV-1
3102,SP073,77592,FJ234075,06_RU_SP073,PLV,HIV-1,M,A,RUSSIAN FEDERATION,2006,8880,9130,251,HIV-1
3103,SP078,77639,FJ234076,06_RU_SP078,PLV,HIV-1,M,A,RUSSIAN FEDERATION,2006,8881,9130,251,HIV-1
3104,SP088,77597,FJ234077,06_RU_SP088,PLV,HIV-1,M,A,RUSSIAN FEDERATION,2006,8881,9130,251,HIV-1
3105,SP109,77560,FJ234078,06_RU_SP109,PLV,HIV-1,M,A,RUSSIAN FEDERATION,2006,8881,9130,251,HIV-1
3106,SP110,77599,FJ234079,06_RU_SP110,PLV,HIV-1,M,A,RUSSIAN FEDERATION,2006,8881,9130,251,HIV-1
3107,SP112,77514,FJ234080,06_RU_SP112,PLV,HIV-1,M,A,RUSSIAN FEDERATION,2006,8881,9130,251,HIV-1
3108,SP116,77593,FJ234081,06_RU_SP116,PLV,HIV-1,M,A,RUSSIAN FEDERATION,2006,8881,9130,251,HIV-1
3109,SP016,77561,FJ234082,05_RU_SP016,PLV,HIV-1,M,A,RUSSIAN FEDERATION,2006,1871,2199,323,HIV-1
3110,SP023,77636,FJ234083,05_RU_SP023,PLV,HIV-1,M,A,RUSSIAN FEDERATION,2005,1871,2199,323,HIV-1
3111,SP024,77527,FJ234084,05_RU_SP024,PLV,HIV-1,M,A,RUSSIAN FEDERATION,2005,1871,2199,323,HIV-1
3112,SP027,77657,FJ234085,05_RU_SP027,PLV,HIV-1,M,A,RUSSIAN FEDERATION,2005,1871,2199,323,HIV-1
3113,SP035,77633,FJ234086,05_RU_SP035,PLV,HIV-1,M,A,RUSSIAN FEDERATION,2005,1871,2199,323,HIV-1
3114,SP037,77671,FJ234087,05_RU_SP037,PLV,HIV-1,M,A,RUSSIAN FEDERATION,2005,1871,2199,323,HIV-1
3115,SP047,77625,FJ234088,05_RU_SP047,PLV,HIV-1,M,A,RUSSIAN FEDERATION,2005,1871,2199,323,HIV-1
3116,SP053,77615,FJ234089,05_RU_SP053,PLV,HIV-1,M,A,RUSSIAN FEDERATION,2005,1871,2199,323,HIV-1
3117,SP056,77492,FJ234090,05_RU_SP056,PLV,HIV-1,M,A,RUSSIAN FEDERATION,2005,1871,2199,323,HIV-1
3118,SP060,77673,FJ234091,05_RU_SP060,PLV,HIV-1,M,A,RUSSIAN FEDERATION,2005,1871,2199,323,HIV-1
3119,SP068,77508,FJ234092,06_RU_SP068,PLV,HIV-1,M,A,RUSSIAN FEDERATION,2006,1871,2199,323,HIV-1
3120,SP071,77551,FJ234093,06_RU_SP071,PLV,HIV-1,M,A,RUSSIAN FEDERATION,2006,1871,2199,323,HIV-1
3121,SP078,77639,FJ234094,06_RU_SP078,PLV,HIV-1,M,A,RUSSIAN FEDERATION,2006,1871,2199,323,HIV-1
3122,SP088,77597,FJ234095,06_RU_SP088,PLV,HIV-1,M,A,RUSSIAN FEDERATION,2006,1871,2199,323,HIV-1
3123,SP091,77505,FJ234096,06_RU_SP091,PLV,HIV-1,M,A,RUSSIAN FEDERATION,2006,1871,2199,323,HIV-1
3124,SP109,77560,FJ234097,06_RU_SP109,PLV,HIV-1,M,A,RUSSIAN FEDERATION,2006,1871,2199,326,HIV-1
3125,SP110,77599,FJ234098,06_RU_SP110,PLV,HIV-1,M,A,RUSSIAN FEDERATION,2006,1871,2199,323,HIV-1
3126,SP112,77514,FJ234099,06_RU_SP112,PLV,HIV-1,M,A,RUSSIAN FEDERATION,2006,1871,2199,323,HIV-1
3127,SP116,77593,FJ234100,06_RU_SP116,PLV,HIV-1,M,A,RUSSIAN FEDERATION,2006,1871,2199,323,HIV-1
3128,SP125,77493,FJ234101,06_RU_SP125,PLV,HIV-1,M,A,RUSSIAN FEDERATION,2006,1871,2199,323,HIV-1
3129,SP129,77526,FJ234102,06_RU_SP129,PLV,HIV-1,M,A,RUSSIAN FEDERATION,2006,1871,2199,323,HIV-1
3130,SP130,77528,FJ234103,06_RU_SP130,PLV,HIV-1,M,A,RUSSIAN FEDERATION,2006,1871,2199,323,HIV-1
3131,SP135,77519,FJ234104,06_RU_SP135,PLV,HIV-1,M,A,RUSSIAN FEDERATION,2006,1871,2199,323,HIV-1
3132,SP137,77556,FJ234105,06_RU_SP137,PLV,HIV-1,M,A,RUSSIAN FEDERATION,2006,1871,2199,323,HIV-1
3133,SP144,77645,FJ234106,06_RU_SP144,PLV,HIV-1,M,A,RUSSIAN FEDERATION,2006,1871,2199,323,HIV-1
3134,SP149,77544,FJ234107,06_RU_SP149,PLV,HIV-1,M,A,RUSSIAN FEDERATION,2006,1871,2199,323,HIV-1
3135,SP152,77496,FJ234108,06_RU_SP152,PLV,HIV-1,M,A,RUSSIAN FEDERATION,2006,1871,2199,323,HIV-1
3136,SP157,77499,FJ234109,06_RU_SP157,PLV,HIV-1,M,A,RUSSIAN FEDERATION,2006,1871,2199,323,HIV-1
3137,SP163,77543,FJ234110,06_RU_SP163,PLV,HIV-1,M,A,RUSSIAN FEDERATION,2006,1871,2199,320,HIV-1
3138,SP170,77545,FJ234111,06_RU_SP170,PLV,HIV-1,M,A,RUSSIAN FEDERATION,2006,1871,2199,326,HIV-1
3139,SP172,77538,FJ234112,06_RU_SP172,PLV,HIV-1,M,A,RUSSIAN FEDERATION,2006,1871,2199,323,HIV-1
3140,SP173,77635,FJ234113,06_RU_SP173,PLV,HIV-1,M,A,RUSSIAN FEDERATION,2006,1871,2199,323,HIV-1
3141,SP177,77618,FJ234114,06_RU_SP177,PLV,HIV-1,M,A,RUSSIAN FEDERATION,2006,1871,2199,323,HIV-1
3142,SP209,77658,FJ234115,06_RU_SP209,PLV,HIV-1,M,A,RUSSIAN FEDERATION,2006,1871,2199,317,HIV-1
3143,SP210,77653,FJ234116,06_RU_SP210,PLV,HIV-1,M,A,RUSSIAN FEDERATION,2006,1871,2204,329,HIV-1
3144,SP213,77629,FJ234117,06_RU_SP213,PLV,HIV-1,M,A,RUSSIAN FEDERATION,2006,1871,2199,323,HIV-1
3145,SP223,77573,FJ234118,06_RU_SP223,PLV,HIV-1,M,A,RUSSIAN FEDERATION,2006,1871,2199,323,HIV-1
3146,SP228,77606,FJ234119,06_RU_SP228,PLV,HIV-1,M,A,RUSSIAN FEDERATION,2006,1871,2199,323,HIV-1
3147,SP239,77498,FJ234120,06_RU_SP239,PLV,HIV-1,M,A,RUSSIAN FEDERATION,2006,1871,2199,323,HIV-1
3148,SP251,77510,FJ234121,06_RU_SP251,PLV,HIV-1,M,A,RUSSIAN FEDERATION,2006,1871,2199,323,HIV-1
3149,SP295,77531,FJ234122,06_RU_SP295,PLV,HIV-1,M,A,RUSSIAN FEDERATION,2006,1871,2199,323,HIV-1
3150,SP300,77539,FJ234123,06_RU_SP300,PLV,HIV-1,M,A,RUSSIAN FEDERATION,2006,1871,2199,323,HIV-1
3151,SP305,77504,FJ234124,06_RU_SP305,PLV,HIV-1,M,A,RUSSIAN FEDERATION,2006,1871,2199,323,HIV-1
3152,SP306,77501,FJ234125,06_RU_SP306,PLV,HIV-1,M,A,RUSSIAN FEDERATION,2006,1871,2199,323,HIV-1
3153,SP316,77630,FJ234126,06_RU_SP316,PLV,HIV-1,M,A,RUSSIAN FEDERATION,2006,1871,2199,323,HIV-1
3154,SP325,77617,FJ234127,06_RU_SP325,PLV,HIV-1,M,A,RUSSIAN FEDERATION,2006,1870,2199,323,HIV-1
3155,SP335,77583,FJ234128,06_RU_SP335,PLV,HIV-1,M,A,RUSSIAN FEDERATION,2006,1871,2199,323,HIV-1
3156,SP364,77596,FJ234129,06_RU_SP364,PLV,HIV-1,M,A,RUSSIAN FEDERATION,2006,1871,2199,323,HIV-1
3157,SP381,77524,FJ234130,06_RU_SP381,PLV,HIV-1,M,A,RUSSIAN FEDERATION,2006,1871,2199,323,HIV-1
3158,SP386,77668,FJ234131,06_RU_SP386,PLV,HIV-1,M,A,RUSSIAN FEDERATION,2006,1871,2199,323,HIV-1
3159,SP401,77555,FJ234132,06_RU_SP401,PLV,HIV-1,M,A,RUSSIAN FEDERATION,2006,1871,2199,323,HIV-1
3160,SP402,77591,FJ234133,06_RU_SP402,PLV,HIV-1,M,A,RUSSIAN FEDERATION,2006,1871,2199,323,HIV-1
3161,SP403,77534,FJ234134,06_RU_SP403,PLV,HIV-1,M,A,RUSSIAN FEDERATION,2006,1871,2199,323,HIV-1
3162,SP411,77607,FJ234135,06_RU_SP411,PLV,HIV-1,M,A,RUSSIAN FEDERATION,2006,1871,2199,323,HIV-1
3163,SP415,77649,FJ234136,06_RU_SP415,PLV,HIV-1,M,A,RUSSIAN FEDERATION,2006,1871,2199,323,HIV-1
3164,SP421,77513,FJ234137,06_RU_SP421,PLV,HIV-1,M,A,RUSSIAN FEDERATION,2006,1871,2199,323,HIV-1
3165,SP424,77600,FJ234138,06_RU_SP424,PLV,HIV-1,M,A,RUSSIAN FEDERATION,2006,1871,2199,323,HIV-1
3166,SP425,77521,FJ234139,06_RU_SP425,PLV,HIV-1,M,A,RUSSIAN FEDERATION,2006,1871,2199,323,HIV-1
3167,SP426,77598,FJ234140,06_RU_SP426,PLV,HIV-1,M,A,RUSSIAN FEDERATION,2006,1871,2199,323,HIV-1
3168,SP427,77500,FJ234141,06_RU_SP427,PLV,HIV-1,M,A,RUSSIAN FEDERATION,2006,1871,2199,323,HIV-1
3169,SP428,77637,FJ234142,06_RU_SP428,PLV,HIV-1,M,A,RUSSIAN FEDERATION,2006,1871,2199,323,HIV-1
3170,SP432,77648,FJ234143,06_RU_SP432,PLV,HIV-1,M,A,RUSSIAN FEDERATION,2006,1871,2199,323,HIV-1
3171,SP443,77542,FJ234144,06_RU_SP443,PLV,HIV-1,M,A,RUSSIAN FEDERATION,2006,1871,2199,329,HIV-1
3172,SP444,77646,FJ234145,06_RU_SP444,PLV,HIV-1,M,A,RUSSIAN FEDERATION,2006,1871,2199,323,HIV-1
3173,SP462,77582,FJ234146,06_RU_SP462,PLV,HIV-1,M,A,RUSSIAN FEDERATION,2006,1871,2199,323,HIV-1
3174,SP496,77535,FJ234147,06_RU_SP496,PLV,HIV-1,M,A,RUSSIAN FEDERATION,2006,1871,2199,323,HIV-1
3175,SP511,77564,FJ234148,06_RU_SP511,PLV,HIV-1,M,A,RUSSIAN FEDERATION,2006,1871,2199,323,HIV-1
3176,S2052,41129,FJ429501,05LV_HET_S2052_2005_p17_A1,PLV,HIV-1,M,A,LATVIA,2005,790,1230,441,HIV-1
3177,S2053,40963,FJ429502,05LV_HET_S2053_2005_p17_A1,PLV,HIV-1,M,A,LATVIA,2005,790,1209,420,HIV-1
3178,S2067,41096,FJ429507,05LV_HET_S2067_2005_p17_A1,PLV,HIV-1,M,A,LATVIA,2005,790,1191,402,HIV-1
3179,S2144,41055,FJ429548,05LV_IDU_S2144_2005_p17_A1,PLV,HIV-1,M,A,LATVIA,2005,790,1230,441,HIV-1
3180,820,37337,FJ437007,02RU820,PLV,HIV-1,M,A,RUSSIAN FEDERATION,2002,640,822,182,HIV-1
3181,832,37349,FJ437008,02RU832,PLV,HIV-1,M,A,RUSSIAN FEDERATION,2002,640,822,182,HIV-1
3182,207,37336,FJ437009,97RU207,PLV,HIV-1,M,A,RUSSIAN FEDERATION,1997,640,822,181,HIV-1
3183,365,37333,FJ437010,98RU365,PLV,HIV-1,M,A,RUSSIAN FEDERATION,1998,640,822,180,HIV-1
3184,672,37338,FJ437011,00RU672,PLV,HIV-1,M,A,RUSSIAN FEDERATION,2000,657,822,164,HIV-1
3185,190,37341,FJ437012,96RU190,PLV,HIV-1,M,A,RUSSIAN FEDERATION,1996,640,822,181,HIV-1
3186,191,37347,FJ437013,96RU191,PLV,HIV-1,M,A,RUSSIAN FEDERATION,1996,640,822,181,HIV-1
3187,260,37352,FJ437014,97RU260,PLV,HIV-1,M,A,RUSSIAN FEDERATION,1997,640,822,180,HIV-1
3188,340,37351,FJ437015,98RU340,PLV,HIV-1,M,A,RUSSIAN FEDERATION,1998,640,822,181,HIV-1
3189,950,37342,FJ437016,03RU950,PLV,HIV-1,M,A,RUSSIAN FEDERATION,2003,656,822,165,HIV-1
3190,951,37343,FJ437017,03RU951,PLV,HIV-1,M,A,RUSSIAN FEDERATION,2003,640,822,182,HIV-1
3191,1139,37332,FJ437018,04RU1139,PLV,HIV-1,M,A,RUSSIAN FEDERATION,2004,640,822,181,HIV-1
3192,993,37334,FJ437019,03RU993,PLV,HIV-1,M,A,RUSSIAN FEDERATION,2003,640,822,180,HIV-1
3193,872,37346,FJ437020,02RU872,PLV,HIV-1,M,A,RUSSIAN FEDERATION,2002,640,822,179,HIV-1
3194,873,37345,FJ437021,02RU873,PLV,HIV-1,M,A,RUSSIAN FEDERATION,2002,640,822,180,HIV-1
3195,874,37348,FJ437022,02RU874,PLV,HIV-1,M,A,RUSSIAN FEDERATION,2002,640,822,181,HIV-1
3196,876,37339,FJ437023,02RU876,PLV,HIV-1,M,A,RUSSIAN FEDERATION,2002,642,822,179,HIV-1
3197,1124,37344,FJ437024,04RU1124,PLV,HIV-1,M,A,RUSSIAN FEDERATION,2004,640,822,184,HIV-1
3198,1014,37350,FJ437025,03RU1014,PLV,HIV-1,M,A,RUSSIAN FEDERATION,2003,640,822,181,HIV-1
3199,1028,37335,FJ437026,03RU1028,PLV,HIV-1,M,A,RUSSIAN FEDERATION,2003,640,822,182,HIV-1
3200,550,37353,FJ437027,99RU550,PLV,HIV-1,M,A,RUSSIAN FEDERATION,1999,640,822,181,HIV-1
3201,553,37340,FJ437028,99RU553,PLV,HIV-1,M,A,RUSSIAN FEDERATION,1999,640,822,180,HIV-1
3202,,,FJ490707,96RU160,PLV,HIV-1,M,A,RUSSIAN FEDERATION,1996,5559,5850,291,HIV-1
3203,,,FJ490708,97RU245,PLV,HIV-1,M,A,RUSSIAN FEDERATION,1997,5559,5850,291,HIV-1
3204,,,FJ490709,97RU246,PLV,HIV-1,M,A,RUSSIAN FEDERATION,1997,5559,5850,291,HIV-1
3205,,,FJ490710,03RU1014,PLV,HIV-1,M,A,RUSSIAN FEDERATION,1997,5559,5850,291,HIV-1
3206,,,FJ490711,03RU1028,PLV,HIV-1,M,A,RUSSIAN FEDERATION,2003,5559,5850,291,HIV-1
3207,,,FJ490712,98RU365,PLV,HIV-1,M,A,RUSSIAN FEDERATION,1998,5559,5850,291,HIV-1
3208,,,FJ490713,98RU367,PLV,HIV-1,M,A,RUSSIAN FEDERATION,1998,5559,5850,291,HIV-1
3209,,,FJ490714,00RU660,PLV,HIV-1,M,A,RUSSIAN FEDERATION,2000,5559,5850,291,HIV-1
3210,,,FJ490715,00RU672,PLV,HIV-1,M,A,RUSSIAN FEDERATION,2000,5559,5850,291,HIV-1
3211,,,FJ490716,99RU532,PLV,HIV-1,M,A,RUSSIAN FEDERATION,1999,5559,5850,291,HIV-1
3212,,,FJ490717,99RU546,PLV,HIV-1,M,A,RUSSIAN FEDERATION,1999,5559,5850,291,HIV-1
3213,,,FJ490718,99RU550,PLV,HIV-1,M,A,RUSSIAN FEDERATION,1999,5559,5850,291,HIV-1
3214,,,FJ490719,99RU553,PLV,HIV-1,M,A,RUSSIAN FEDERATION,1999,5559,5850,291,HIV-1
3215,,,FJ490720,99RU554,PLV,HIV-1,M,A,RUSSIAN FEDERATION,1999,5559,5850,291,HIV-1
3216,,,FJ490721,02RU933,PLV,HIV-1,M,A,RUSSIAN FEDERATION,2002,5559,5850,291,HIV-1
3217,,,FJ490722,02RU935,PLV,HIV-1,M,A,RUSSIAN FEDERATION,2002,5559,5850,291,HIV-1
3218,,,FJ490723,02RU937,PLV,HIV-1,M,A,RUSSIAN FEDERATION,2002,5559,5850,291,HIV-1
3219,,,FJ490724,02RU939,PLV,HIV-1,M,A,RUSSIAN FEDERATION,2002,5559,5850,291,HIV-1
3220,,,FJ490725,96RU190,PLV,HIV-1,M,A,RUSSIAN FEDERATION,1996,5559,5850,289,HIV-1
3221,,,FJ490726,96RU197,PLV,HIV-1,M,A,RUSSIAN FEDERATION,1996,5559,5850,288,HIV-1
3222,,,FJ490727,04RU1114,PLV,HIV-1,M,A,RUSSIAN FEDERATION,2004,5559,5850,291,HIV-1
3223,,,FJ490728,03RU1103,PLV,HIV-1,M,A,RUSSIAN FEDERATION,2003,5559,5850,291,HIV-1
3224,,,FJ490729,03RU1093,PLV,HIV-1,M,A,RUSSIAN FEDERATION,2003,5559,5850,291,HIV-1
3225,,,FJ490730,04RU1123,PLV,HIV-1,M,A,RUSSIAN FEDERATION,2004,5559,5850,291,HIV-1
3226,,,FJ490731,04RU1139,PLV,HIV-1,M,A,RUSSIAN FEDERATION,2004,5559,5850,291,HIV-1
3227,,,FJ490732,04RU1141,PLV,HIV-1,M,A,RUSSIAN FEDERATION,2004,5559,5850,285,HIV-1
3228,,,FJ490733,04RU1147,PLV,HIV-1,M,A,RUSSIAN FEDERATION,2004,5559,5850,291,HIV-1
3229,,,FJ490734,04RU1172,PLV,HIV-1,M,A,RUSSIAN FEDERATION,2004,5559,5850,291,HIV-1
3230,,,FJ490735,96RU176,PLV,HIV-1,M,A,RUSSIAN FEDERATION,1996,5559,5850,291,HIV-1
3231,,,FJ490736,98RU372,PLV,HIV-1,M,A,RUSSIAN FEDERATION,1998,5559,5850,291,HIV-1
3232,,,FJ490737,98RU376,PLV,HIV-1,M,A,RUSSIAN FEDERATION,1998,5559,5850,291,HIV-1
3233,,,FJ490738,02RU820,PLV,HIV-1,M,A,RUSSIAN FEDERATION,2002,5559,5850,291,HIV-1
3234,,,FJ490739,02RU823,PLV,HIV-1,M,A,RUSSIAN FEDERATION,2002,5559,5850,291,HIV-1
3235,,,FJ490740,02RU829,PLV,HIV-1,M,A,RUSSIAN FEDERATION,2002,5559,5850,291,HIV-1
3236,,,FJ490741,02RU832,PLV,HIV-1,M,A,RUSSIAN FEDERATION,2002,5559,5850,291,HIV-1
3237,,,FJ490742,98RU340,PLV,HIV-1,M,A,RUSSIAN FEDERATION,1998,5559,5850,291,HIV-1
3238,,,FJ490743,03RU993,PLV,HIV-1,M,A,RUSSIAN FEDERATION,2003,5559,5850,291,HIV-1
3239,,,FJ490744,03RU996,PLV,HIV-1,M,A,RUSSIAN FEDERATION,2003,5559,5850,291,HIV-1
3240,,,FJ490745,04RU1073,PLV,HIV-1,M,A,RUSSIAN FEDERATION,2004,5559,5850,291,HIV-1
3241,,,FJ490746,04RU1077,PLV,HIV-1,M,A,RUSSIAN FEDERATION,2004,5559,5850,291,HIV-1
3242,,,FJ490747,02RU873,PLV,HIV-1,M,A,RUSSIAN FEDERATION,2002,5559,5850,291,HIV-1
3243,,,FJ490748,02RU874,PLV,HIV-1,M,A,RUSSIAN FEDERATION,2002,5559,5850,291,HIV-1
3244,,,FJ490749,02RU877,PLV,HIV-1,M,A,RUSSIAN FEDERATION,2002,5559,5850,285,HIV-1
3245,,,FJ490750,02RU881,PLV,HIV-1,M,A,RUSSIAN FEDERATION,2002,5559,5850,291,HIV-1
3246,,,FJ490751,96RU192,PLV,HIV-1,M,A,RUSSIAN FEDERATION,1996,5559,5850,289,HIV-1
3247,,,FJ503049,99RU532,PLV,HIV-1,M,A,RUSSIAN FEDERATION,1999,640,822,180,HIV-1
3248,,,FJ503050,02RU823,PLV,HIV-1,M,A,RUSSIAN FEDERATION,2002,640,822,180,HIV-1
3249,,,FJ503051,02RU881,PLV,HIV-1,M,A,RUSSIAN FEDERATION,2002,640,822,181,HIV-1
3250,,,FJ503052,02RU937,PLV,HIV-1,M,A,RUSSIAN FEDERATION,2002,640,822,181,HIV-1
